event_idx,load_mw,critical_event,selector_time_ms,surrogate_time_ms,baseline_ctrl_ms,droop_ctrl_ms,proposed_ctrl_ms,nr_time_ms,cycle_time_ms,deadline_miss,surrogate_vm_pu,raw_vm_ref_pu,converged,base_vm_ref_pu,droop_vm_ref_pu,prop_vm_ref_pu,p_base_mw,p_droop_mw,p_prop_mw
39,0.146,False,0.000166997779160738,0.0022919848561286926,0.00012500095181167126,0.000166997779160738,8.300412446260452e-05,0.0,0.00304199056699872,False,0.9993868,,True,,,,0.146,0.146,0.146
40,0.049,False,0.00012500095181167126,0.0021249870769679546,0.00012500095181167126,0.00012500095181167126,8.399365469813347e-05,0.0,0.0029999937396496534,False,0.9997942,,True,,,,0.049,0.049,0.049
41,0.013,False,0.00016600824892520905,0.002042012056335807,8.40227585285902e-05,0.00012500095181167126,8.297502063214779e-05,0.0,0.0027920177672058344,False,0.9999454,,True,,,,0.013,0.013,0.013
42,0.748,True,0.00012500095181167126,0.00200001522898674,0.00012500095181167126,8.399365469813347e-05,0.00037500285543501377,4.65487502515316,4.657915997086093,False,0.9968584,1.0242174825534252,True,1.0242174825534252,1.0242174825534252,1.0242174825534252,0.748,0.748,0.748
43,0.127,True,0.00033300602808594704,0.003416993422433734,0.00020899460650980473,0.000166997779160738,0.0003329769242554903,4.829834011616185,4.8346669937018305,False,0.9994666,0.8912890484463554,True,0.8912890484463554,0.8912890484463554,0.8912890484463554,0.127,0.127,0.127
44,0.26333,False,0.00033300602808594704,0.0034999975468963385,0.00020800507627427578,0.00016600824892520905,0.00012500095181167126,0.0,0.004708999767899513,False,0.998894014,,True,,,,0.26333,0.26333,0.26333
45,0.099,False,0.0002500019036233425,0.002334010787308216,8.40227585285902e-05,8.399365469813347e-05,8.399365469813347e-05,0.0,0.0031669915188103914,False,0.9995842,,True,,,,0.099,0.099,0.099
46,0.25425,False,0.00020899460650980473,0.002541986759752035,0.00012500095181167126,0.00012500095181167126,8.300412446260452e-05,0.0,0.0034999975468963385,False,0.99893215,,True,,,,0.25425,0.25425,0.25425
47,0.03,True,0.000166997779160738,0.00837500556372106,8.300412446260452e-05,8.300412446260452e-05,0.00033300602808594704,4.7297079872805625,4.739124997286126,False,0.999874,1.0227886298948448,True,1.0227886298948448,1.0227886298948448,1.0227886298948448,0.03,0.03,0.03
48,0.162,False,0.0003329769242554903,0.0034170225262641907,0.000166997779160738,0.0001659791450947523,0.00012500095181167126,0.0,0.0045000051613897085,False,0.9993196,,True,,,,0.162,0.162,0.162
49,0.058,False,0.00020800507627427578,0.0024160253815352917,0.00012500095181167126,8.300412446260452e-05,8.300412446260452e-05,0.0,0.0032920215744525194,False,0.9997564,,True,,,,0.058,0.058,0.058
50,0.26,False,0.000166997779160738,0.002374988980591297,8.297502063214779e-05,8.297502063214779e-05,4.100729711353779e-05,0.0,0.0031249946914613247,False,0.998908,,True,,,,0.26,0.26,0.26
51,0.178,False,0.000166997779160738,0.002041022526100278,8.300412446260452e-05,0.00012500095181167126,0.00012500095181167126,0.0,0.002749991836026311,False,0.9992524,,True,,,,0.178,0.178,0.178
52,0.365,True,0.00012500095181167126,0.00204198295250535,8.399365469813347e-05,0.000166997779160738,0.00037500285543501377,4.854667000472546,4.857791995164007,False,0.998467,1.027211208874167,True,1.027211208874167,1.027211208874167,1.027211208874167,0.365,0.365,0.365
53,0.235,False,0.00045797787606716156,0.004499976057559252,0.00029098009690642357,0.00020899460650980473,0.00012500095181167126,0.0,0.005874986527487636,False,0.999013,,True,,,,0.235,0.235,0.235
54,0.135,False,0.00020800507627427578,0.002582994056865573,0.000166997779160738,8.40227585285902e-05,4.1996827349066734e-05,0.0,0.0034580007195472717,False,0.999433,,True,,,,0.135,0.135,0.135
55,0.21281,False,0.0001659791450947523,0.0022919848561286926,0.00012500095181167126,0.00012500095181167126,0.00012500095181167126,0.0,0.0031249946914613247,False,0.999106198,,True,,,,0.21281,0.21281,0.21281
56,0.171,False,0.00020800507627427578,0.0021249870769679546,0.00012497184798121452,8.399365469813347e-05,8.399365469813347e-05,0.0,0.0027909991331398487,False,0.9992818,,True,,,,0.171,0.171,0.171
57,0.746,True,0.000166997779160738,0.0021250161807984114,8.300412446260452e-05,0.00012500095181167126,0.00029199873097240925,5.024959013098851,5.028250016039237,False,0.9968668,1.0278646050079097,True,1.0278646050079097,1.0278646050079097,1.0278646050079097,0.746,0.746,0.746
58,0.1795,True,0.000500003807246685,0.004250003257766366,0.00020800507627427578,0.0002500019036233425,0.00037500285543501377,4.735584021545947,4.74158299039118,False,0.9992461,0.9352116334593606,True,0.9352116334593606,0.9352116334593606,0.9352116334593606,0.1795,0.1795,0.1795
59,0.26033,False,0.00037500285543501377,0.0037080026231706142,0.0002910092007368803,0.00020899460650980473,0.00012500095181167126,0.0,0.005040987161919475,False,0.998906614,,True,,,,0.26033,0.26033,0.26033
60,0.35761000000000004,True,0.000166997779160738,0.002500019036233425,0.00012500095181167126,0.00012500095181167126,0.00033300602808594704,4.625042027328163,4.6287500008475035,False,0.998498038,0.9465959591353299,True,0.9465959591353299,0.9465959591353299,0.9465959591353299,0.35761000000000004,0.35761000000000004,0.35761000000000004
61,0.056,True,0.0003340246621519327,0.003542023478075862,0.00020797597244381905,0.0001659791450947523,0.00033300602808594704,4.7452500148210675,4.750332998810336,False,0.9997648,0.9334355652599154,True,0.9334355652599154,0.9334355652599154,0.9334355652599154,0.056,0.056,0.056
62,0.132,False,0.00037500285543501377,0.003749999450519681,0.0002500019036233425,0.000166997779160738,0.00012500095181167126,0.0,0.004999979864805937,False,0.9994456,,True,,,,0.132,0.132,0.132
63,0.00675,False,0.00020797597244381905,0.0026250199880450964,0.000166997779160738,0.00012500095181167126,8.399365469813347e-05,0.0,0.0035410048440098763,False,0.99997165,,True,,,,0.00675,0.00675,0.00675
64,0.088,False,0.00016600824892520905,0.0023329921532422304,0.00012500095181167126,0.00012500095181167126,8.300412446260452e-05,0.0,0.003082997864112258,False,0.9996304,,True,,,,0.088,0.088,0.088
65,0.021,False,0.000166997779160738,0.0020840088836848736,8.399365469813347e-05,8.399365469813347e-05,8.399365469813347e-05,0.0,0.0027919886633753777,False,0.9999118,,True,,,,0.021,0.021,0.021
66,0.17941,False,0.00012500095181167126,0.0019579892978072166,0.00012500095181167126,0.00012500095181167126,8.300412446260452e-05,0.0,0.002708984538912773,False,0.999246478,,True,,,,0.17941,0.17941,0.17941
67,0.05,False,0.00012500095181167126,0.0019169820006936789,8.399365469813347e-05,0.00012500095181167126,4.1996827349066734e-05,0.0,0.002542015863582492,False,0.99979,,True,,,,0.05,0.05,0.05
68,0.029,False,8.399365469813347e-05,0.0019590079318732023,4.1996827349066734e-05,0.00012497184798121452,4.1996827349066734e-05,0.0,0.002540997229516506,False,0.9998782,,True,,,,0.029,0.029,0.029
69,0.052,False,0.00012500095181167126,0.0019589788280427456,8.399365469813347e-05,0.00012500095181167126,0.00012500095181167126,0.0,0.0024999899324029684,False,0.9997816,,True,,,,0.052,0.052,0.052
70,0.077,False,0.00012500095181167126,0.002042012056335807,0.00012500095181167126,8.399365469813347e-05,4.1996827349066734e-05,0.0,0.0026659981813281775,False,0.9996766,,True,,,,0.077,0.077,0.077
71,0.2,False,0.00012500095181167126,0.0019579892978072166,8.300412446260452e-05,0.00012500095181167126,8.300412446260452e-05,0.0,0.002582994056865573,False,0.99916,,True,,,,0.2,0.2,0.2
72,0.05195,False,0.00012500095181167126,0.0017919810488820076,4.0978193283081055e-05,8.300412446260452e-05,4.202593117952347e-05,0.0,0.0023329921532422304,False,0.99978181,,True,,,,0.05195,0.05195,0.05195
73,0.05286,False,8.300412446260452e-05,0.0019579892978072166,8.300412446260452e-05,8.300412446260452e-05,8.300412446260452e-05,0.0,0.0024999899324029684,False,0.999777988,,True,,,,0.05286,0.05286,0.05286
74,0.246,False,0.00012500095181167126,0.0019579892978072166,8.300412446260452e-05,4.100729711353779e-05,8.300412446260452e-05,0.0,0.0024999899324029684,False,0.9989668,,True,,,,0.246,0.246,0.246
75,0.133,False,0.000166997779160738,0.0019160215742886066,8.300412446260452e-05,8.300412446260452e-05,4.1996827349066734e-05,0.0,0.002541026333346963,False,0.9994414,,True,,,,0.133,0.133,0.133
76,0.313,False,0.00012500095181167126,0.0018749851733446121,8.399365469813347e-05,8.399365469813347e-05,4.1996827349066734e-05,0.0,0.0024579931050539017,False,0.9986854,,True,,,,0.313,0.313,0.313
77,0.28,False,0.00012500095181167126,0.0017500133253633976,8.297502063214779e-05,8.297502063214779e-05,4.202593117952347e-05,0.0,0.0022920139599591494,False,0.998824,,True,,,,0.28,0.28,0.28
78,0.04158,True,8.40227585285902e-05,0.0017919810488820076,4.1996827349066734e-05,8.300412446260452e-05,0.00033300602808594704,4.82699999702163,4.829749988857657,False,0.999825364,0.938394522004679,True,0.938394522004679,0.938394522004679,0.938394522004679,0.04158,0.04158,0.04158
79,0.06,False,0.00037500285543501377,0.0036660057958215475,0.0002500019036233425,0.00020800507627427578,0.00012500095181167126,0.0,0.005040987161919475,False,0.999748,,True,,,,0.06,0.06,0.06
80,0.05205,False,0.000166997779160738,0.0025840126909315586,0.00020899460650980473,0.00012500095181167126,8.300412446260452e-05,0.0,0.0034999975468963385,False,0.99978139,,True,,,,0.05205,0.05205,0.05205
81,0.028,False,0.00012500095181167126,0.0021659943740814924,0.00012500095181167126,0.00012497184798121452,0.00012500095181167126,0.0,0.0029579969123005867,False,0.9998824,,True,,,,0.028,0.028,0.028
82,0.002,False,0.000166997779160738,0.00200001522898674,4.1996827349066734e-05,0.00012500095181167126,8.297502063214779e-05,0.0,0.00270901364274323,False,0.9999916,,True,,,,0.002,0.002,0.002
83,0.08,False,0.00012497184798121452,0.0019579892978072166,0.00012500095181167126,0.000166997779160738,4.1996827349066734e-05,0.0,0.002749991836026311,False,0.999664,,True,,,,0.08,0.08,0.08
84,0.0688,False,0.000166997779160738,0.002042012056335807,8.300412446260452e-05,0.00012500095181167126,8.300412446260452e-05,0.0,0.0027500209398567677,False,0.99971104,,True,,,,0.0688,0.0688,0.0688
85,0.0502,False,0.000166997779160738,0.0018750142771750689,8.399365469813347e-05,8.399365469813347e-05,0.00012500095181167126,0.0,0.0025830231606960297,False,0.99978916,,True,,,,0.0502,0.0502,0.0502
86,0.1005,False,0.0001659791450947523,0.0018330174498260021,0.00012500095181167126,8.300412446260452e-05,4.1996827349066734e-05,0.0,0.0024579931050539017,False,0.9995779,,True,,,,0.1005,0.1005,0.1005
87,0.013,False,0.00012500095181167126,0.0017919810488820076,8.300412446260452e-05,0.00012500095181167126,8.399365469813347e-05,0.0,0.002415996277704835,False,0.9999454,,True,,,,0.013,0.013,0.013
88,0.009,False,0.00012500095181167126,0.0018330174498260021,8.300412446260452e-05,8.300412446260452e-05,4.1996827349066734e-05,0.0,0.002415996277704835,False,0.9999622,,True,,,,0.009,0.009,0.009
89,0.022,False,0.00012500095181167126,0.0017909915186464787,8.399365469813347e-05,8.399365469813347e-05,4.1996827349066734e-05,0.0,0.002334010787308216,False,0.9999076,,True,,,,0.022,0.022,0.022
90,0.003,False,0.00012500095181167126,0.0018330174498260021,0.00012500095181167126,8.399365469813347e-05,4.202593117952347e-05,0.0,0.0024170149117708206,False,0.9999874,,True,,,,0.003,0.003,0.003
91,0.014,False,8.300412446260452e-05,0.0018749851733446121,8.300412446260452e-05,8.300412446260452e-05,4.1996827349066734e-05,0.0,0.002416985807940364,False,0.9999412,,True,,,,0.014,0.014,0.014
92,0.005,False,0.00012500095181167126,0.0017920101527124643,8.40227585285902e-05,8.40227585285902e-05,4.1996827349066734e-05,0.0,0.002415996277704835,False,0.999979,,True,,,,0.005,0.005,0.005
93,0.004,False,8.399365469813347e-05,0.0019170111045241356,8.40227585285902e-05,8.40227585285902e-05,0.0001659791450947523,0.0,0.002707995008677244,False,0.9999832,,True,,,,0.004,0.004,0.004
94,0.002,False,8.399365469813347e-05,0.001708976924419403,8.399365469813347e-05,8.399365469813347e-05,4.1996827349066734e-05,0.0,0.002249988028779626,False,0.9999916,,True,,,,0.002,0.002,0.002
95,0.001,False,0.00012500095181167126,0.0017500133253633976,8.300412446260452e-05,8.300412446260452e-05,4.1996827349066734e-05,0.0,0.0022910244297236204,False,0.9999958,,True,,,,0.001,0.001,0.001
96,0.002,False,0.00016600824892520905,0.0017090060282498598,8.399365469813347e-05,8.40227585285902e-05,0.00012500095181167126,0.0,0.0023329921532422304,False,0.9999916,,True,,,,0.002,0.002,0.002
97,0.002,False,0.00012500095181167126,0.0016659905668348074,8.399365469813347e-05,4.1996827349066734e-05,8.300412446260452e-05,0.0,0.002208980731666088,False,0.9999916,,True,,,,0.002,0.002,0.002
98,0.002,False,0.00012497184798121452,0.0017090060282498598,8.399365469813347e-05,0.00012500095181167126,4.1996827349066734e-05,0.0,0.002249988028779626,False,0.9999916,,True,,,,0.002,0.002,0.002
99,0.001,False,8.297502063214779e-05,0.001667009200900793,8.300412446260452e-05,8.300412446260452e-05,4.1996827349066734e-05,0.0,0.0020840088836848736,False,0.9999958,,True,,,,0.001,0.001,0.001
100,0.07833,False,8.40227585285902e-05,0.001667009200900793,8.300412446260452e-05,8.300412446260452e-05,0.00012500095181167126,0.0,0.0022909953258931637,False,0.999671014,,True,,,,0.07833,0.07833,0.07833
101,0.001,False,8.40227585285902e-05,0.0016250123735517263,8.399365469813347e-05,4.1996827349066734e-05,8.300412446260452e-05,0.0,0.0021249870769679546,False,0.9999958,,True,,,,0.001,0.001,0.001
102,0.003,False,4.1996827349066734e-05,0.002041022526100278,8.399365469813347e-05,8.399365469813347e-05,4.1996827349066734e-05,0.0,0.002500019036233425,False,0.9999874,,True,,,,0.003,0.003,0.003
103,0.002,False,0.00012500095181167126,0.0017090060282498598,8.399365469813347e-05,0.00012500095181167126,4.1996827349066734e-05,0.0,0.0022920139599591494,False,0.9999916,,True,,,,0.002,0.002,0.002
104,0.2,False,0.00012500095181167126,0.0017090060282498598,0.00012500095181167126,8.399365469813347e-05,8.300412446260452e-05,0.0,0.0022500171326100826,False,0.99916,,True,,,,0.2,0.2,0.2
105,0.2,False,0.00012500095181167126,0.0017079873941838741,8.40227585285902e-05,0.00012500095181167126,8.297502063214779e-05,0.0,0.002209009835496545,False,0.99916,,True,,,,0.2,0.2,0.2
106,0.3,False,8.300412446260452e-05,0.0016669800970703363,4.1996827349066734e-05,8.300412446260452e-05,8.300412446260452e-05,0.0,0.002208980731666088,False,0.99874,,True,,,,0.3,0.3,0.3
107,0.002,True,0.00012500095181167126,0.001708976924419403,4.1996827349066734e-05,8.300412446260452e-05,0.00033300602808594704,4.800416005309671,4.803040996193886,False,0.9999916,0.9326529588530987,True,0.9326529588530987,0.9326529588530987,0.9326529588530987,0.002,0.002,0.002
108,0.3,True,0.00037500285543501377,0.003374996595084667,0.000166997779160738,0.000166997779160738,0.0003329769242554903,4.700332996435463,4.7051250003278255,False,0.99874,0.9544348450674972,True,0.9544348450674972,0.9544348450674972,0.9544348450674972,0.3,0.3,0.3
109,0.002,True,0.00033300602808594704,0.0034999975468963385,0.00020899460650980473,0.00020800507627427578,0.00033300602808594704,4.746332997456193,4.751291999127716,False,0.9999916,0.9378302774625974,True,0.9378302774625974,0.9378302774625974,0.9378302774625974,0.002,0.002,0.002
110,0.08,False,0.000333995558321476,0.0036669953260570765,0.0002500019036233425,0.000166997779160738,0.00012500095181167126,0.0,0.004958012141287327,False,0.999664,,True,,,,0.08,0.08,0.08
111,0.059,False,0.000166997779160738,0.0026669877115637064,8.297502063214779e-05,0.00012500095181167126,8.300412446260452e-05,0.0,0.0034580007195472717,False,0.9997522,,True,,,,0.059,0.059,0.059
112,0.059,False,0.000166997779160738,0.002334010787308216,0.00012500095181167126,0.00012500095181167126,8.40227585285902e-05,0.0,0.0030840164981782436,False,0.9997522,,True,,,,0.059,0.059,0.059
113,0.1,False,0.00012497184798121452,0.002082990249618888,0.00012500095181167126,8.300412446260452e-05,0.00012500095181167126,0.0,0.002749991836026311,False,0.99958,,True,,,,0.1,0.1,0.1
114,0.018,False,0.00016600824892520905,0.0019169820006936789,8.399365469813347e-05,0.00012500095181167126,8.300412446260452e-05,0.0,0.0026249908842146397,False,0.9999244,,True,,,,0.018,0.018,0.018
115,0.018,False,0.00012500095181167126,0.0020830193534493446,0.00012500095181167126,0.00012500095181167126,8.40227585285902e-05,0.0,0.0027919886633753777,False,0.9999244,,True,,,,0.018,0.018,0.018
116,0.022,False,0.000166997779160738,0.0018750142771750689,0.00012500095181167126,4.1996827349066734e-05,8.399365469813347e-05,0.0,0.0024999899324029684,False,0.9999076,,True,,,,0.022,0.022,0.022
117,0.006,False,0.00012500095181167126,0.0019579892978072166,0.00012500095181167126,8.399365469813347e-05,4.1996827349066734e-05,0.0,0.002540997229516506,False,0.9999748,,True,,,,0.006,0.006,0.006
118,0.063,False,0.00012500095181167126,0.0018330174498260021,8.300412446260452e-05,0.00012500095181167126,0.00012500095181167126,0.0,0.0024999899324029684,False,0.9997354,,True,,,,0.063,0.063,0.063
119,0.28254,True,8.399365469813347e-05,0.0018749851733446121,8.300412446260452e-05,8.300412446260452e-05,0.00029199873097240925,4.799624992301688,4.8024159914348274,False,0.998813332,0.9026339506130913,True,0.9026339506130913,0.9026339506130913,0.9026339506130913,0.28254,0.28254,0.28254
120,0.28254,False,0.000333995558321476,0.003542023478075862,0.0001659791450947523,0.000166997779160738,8.40227585285902e-05,0.0,0.004665984306484461,False,0.998813332,,True,,,,0.28254,0.28254,0.28254
121,0.1,False,0.00020899460650980473,0.0026250199880450964,0.00012500095181167126,0.00012500095181167126,8.399365469813347e-05,0.0,0.0034580007195472717,False,0.99958,,True,,,,0.1,0.1,0.1
122,0.144,False,0.000166997779160738,0.0022910244297236204,8.300412446260452e-05,8.300412446260452e-05,4.1996827349066734e-05,0.0,0.0029580260161310434,False,0.9993952,,True,,,,0.144,0.144,0.144
123,0.146,False,0.00012497184798121452,0.0021659943740814924,8.300412446260452e-05,8.300412446260452e-05,8.300412446260452e-05,0.0,0.002875021891668439,False,0.9993868,,True,,,,0.146,0.146,0.146
124,0.034,False,0.000166997779160738,0.002500019036233425,0.00012500095181167126,0.0001659791450947523,0.00012500095181167126,0.0,0.003374996595084667,False,0.9998572,,True,,,,0.034,0.034,0.034
125,0.007,False,0.00012500095181167126,0.0020830193534493446,4.1996827349066734e-05,0.00012500095181167126,4.1996827349066734e-05,0.0,0.002707995008677244,False,0.9999706,,True,,,,0.007,0.007,0.007
126,0.227,True,0.0001659791450947523,0.00200001522898674,4.1996827349066734e-05,8.300412446260452e-05,0.00029199873097240925,4.624499997589737,4.627541988156736,False,0.9990466,1.0160986120460227,True,1.0160986120460227,1.0160986120460227,1.0160986120460227,0.227,0.227,0.227
127,0.21,False,0.00037500285543501377,0.0036669953260570765,0.00020800507627427578,0.000166997779160738,0.00012500095181167126,0.0,0.00491601531393826,False,0.999118,,True,,,,0.21,0.21,0.21
128,0.162,False,0.00020800507627427578,0.002541986759752035,0.00012500095181167126,8.300412446260452e-05,8.300412446260452e-05,0.0,0.003374996595084667,False,0.9993196,,True,,,,0.162,0.162,0.162
